Expanded display is on.
id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address,morph_parameters,last_morph_at
1208,cosmic_fractal_expansion,🌌 Cosmic Fractal Expansion - Dark Energy Scaling,fractal,fractal,Parametric surface,formula_sync,0.8,"fractal, UUON, parametric surface",/shapes/cosmic-fractal-expansion,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xA86fD57cea600C8ce851ffc3841241df274C8Ded,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
627,primordial_gravitational_waves,Primordial Gravitational Waves,cosmic_history_gaps,Cosmic History Gaps,Primordial Gravitational Waves - Cosmic History Gaps mathematical visualization,frontend,0.8,"Primordial Gravitational Waves, Cosmic History Gaps, mathematical visualization",/shape/primordial_gravitational_waves,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xb5af07A8Adc6d06295Af3B9f97Cf4dFeC0c7D67D,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1210,diamond_round_brilliant,💎 Round Brilliant Cut - 58 Facets,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/diamond-round-brilliant,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37E480915d56214B1b62e9e878A0117B3F34B251,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1214,diamond_marquise,💎 Marquise Cut - Football Shape,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/diamond-marquise,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37E480915d56214B1b62e9e878A0117B3F34B251,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1216,diamond_heart,💎 Heart Cut - Romantic Geometry,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/diamond-heart,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37E480915d56214B1b62e9e878A0117B3F34B251,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1218,ai_gradient_descent,🎯 Gradient Descent - Loss Surface θ_{t+1} = θ_t - α∇J(θ),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-gradient-descent,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x2251b37b645B1E793058D8f977baCaA58D20B4Bd,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1169,cortical_assembloid,🧠 Cortical Assembloid - Brain Organoid Biobot,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/cortical-assembloid,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x1D1b4a542D7537B330d34fcaB4Ade2559bef9AA8,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1171,vacuole,"💧 Vacuole - Storage Compartment (variable size, visible scale)",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/vacuole,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x33B7C387C087a327D6F99F1c1de81E8859808927,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1173,centriole,"🌀 Centriole - Cylindrical Barrel Structure (~0.5 µm, visualized 4000x scale)",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/centriole,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x423F266F425a8D600B74E67AD95d9fffE2445d05,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1175,rough_er,🔬 Rough ER - Ribosome-Studded Network,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/rough-er,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xc7AA314e3b0206032860a44Ed4f7b6E5508dcB01,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1177,neutrophil,⚪ Neutrophil - Multi-lobed Nucleus (10-12 µm),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/neutrophil,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xb2CA69204A366F596CB97b49AF5B04aCd3d105fe,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1179,monocyte,🟤 Monocyte - Kidney-shaped Nucleus (15-22 µm),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/monocyte,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xd6E1C38f6224A53a018Fb5e8F41bB37A12148F71,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1187,icosahedral_virus,🔷 Icosahedral Virus - 20-Faced Capsid (~50 nm),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/icosahedral-virus,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xdA9F8d4bC714F45d79B8d77B4D4FEB1d47EEeE58,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1189,paramecium,👾 Paramecium - Ciliated Protist (~200 µm),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/paramecium,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x874b79f685d605a9706FDA99222b52227316cc11,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1191,axon_with_myelin,🔗 Axon with Myelin Sheath - Neural Fiber,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/axon-with-myelin,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x91d1c1428F1396d227A43D0C81331BdB64d83B0C,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1197,liposome,"🫧 Liposome - Phospholipid Bilayer Vesicle (~100 nm, drug delivery nanocarrier, 10000x scale)",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/liposome,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xde5E9C354494207262355888f5b8BA53FDAB01eD,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1199,dendrimer,"🌳 Dendrimer - Branched Polymer Nanostructure (~5-10 nm, generation 4, 1000000x scale)",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/dendrimer,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3A893b769a5D0fEf2661788860574f66A6C6AC4a,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1414,quantum_phase_estimation,📊 Phase Estimation,physics,physics,Parametric surface,formula_sync,0.8,"physics, UUON, parametric surface",/shapes/quantum-phase-estimation,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x14Ff8b04B61bBc87003330F822F8Be9D9270F513,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
719,hydrogen_orbital_5d,Hydrogen Orbital 5d,schrodinger,Schrödinger Equations,Hydrogen Orbital 5d - Schrödinger Equations mathematical visualization,frontend,0.8,"Hydrogen Orbital 5d, Schrödinger Equations, mathematical visualization",/shape/hydrogen_orbital_5d,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xA20045f1ebE9c1D1d6AA51E7fC684E0565d028E1,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1201,graphene_sheet,"◼️ Graphene - Single-Layer Hexagonal Carbon Lattice (~0.34 nm thick, 10000000x scale)",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/graphene-sheet,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xE330194A34bf9dbB7889ABb9d7FA084Fd098f83A,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1203,lorenz_butterfly_surface,🦋 Lorenz Butterfly Surface - Phase Space Manifold,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/lorenz-butterfly-surface,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x06C3E847703e07e6308894b749fec597C7126285,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1205,quantum_entanglement_field,⚛️ Quantum Entanglement Field - Fine Structure Constant,physics,physics,Parametric surface,formula_sync,0.8,"physics, UUON, parametric surface",/shapes/quantum-entanglement-field,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x14Ff8b04B61bBc87003330F822F8Be9D9270F513,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1207,dark_matter_interaction,🌑 Dark Matter Interaction Pattern - Quantum Anomalies,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/dark-matter-interaction,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xc7Ce25BaEc51F87e3F58a9C6551b6D447d55bB28,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1209,planck_scale_quantum,🔬 Planck Scale Quantum Field - Ultra-Precision Constants,physics,physics,Parametric surface,formula_sync,0.8,"physics, UUON, parametric surface",/shapes/planck-scale-quantum,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x89a53185f5156D7897118233B6819036f386B444,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1217,diamond_asscher,💎 Asscher Cut - Square Emerald with Step Terraces,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/diamond-asscher,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37E480915d56214B1b62e9e878A0117B3F34B251,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1219,ai_sgd_momentum,"🌊 SGD Momentum - v_t = βv_{t-1} + ∇J, θ_{t+1} = θ_t - αv_t",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-sgd-momentum,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x85de1bc3CBF943F44826e8460d02C5748B79F2Ee,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1220,ai_adam_optimizer,"⚡ Adam - m̂_t/√(v̂_t+ε), β₁=0.9, β₂=0.999",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-adam-optimizer,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xE610409bfF8A14E49Ec6Fd5BEB5e8C0CbE81b247,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1221,ai_random_forest,🌳 Random Forest - Ensemble Decision Trees,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-random-forest,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x03c4b72D449Ad8b5FB0B19563Ae3aDD2a203cD4E,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1222,ai_svm_kernel,"📊 SVM - K(x,x')=exp(-γ||x-x'||²) RBF Kernel",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-svm-kernel,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x273CE27ea9929c867840c507E796973e33097729,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1224,ai_rnn_sequence,🔁 RNN - Recurrent Neural Network,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-rnn-sequence,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x140eC137302421106b62de9e3d0749ec1138Ce50,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1226,ai_transformer_attention,🎭 Transformer - softmax(QK^T/√d_k)V Multi-Head,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-transformer-attention,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xd3Ed0C0aC960eC3B1aD6aB3eae77631fA8E8790A,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1230,ai_reinforcement_qlearning,🎮 Q-Learning - Value Function Landscape,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-reinforcement-qlearning,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4A5c7676B0631ceCfdC9D1A2f47E27e967E826d5,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1232,ai_backpropagation,↩️ Backpropagation - Gradient Flow,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-backpropagation,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37994Dc3B3148977F8c69BcED896Fa400DfdE4d6,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1234,nahui_ocelotl,🐆 Nahui-Ocelotl - Jaguar Sun (Earth),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/nahui-ocelotl,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0F95651Af916452397228e8CE257b048F0d64b45,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1236,nahui_quiahuitl,🔥 Nahui-Quiahuitl - Fire Sun (Rain of Fire),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/nahui-quiahuitl,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0F95651Af916452397228e8CE257b048F0d64b45,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1238,nahui_ollin,⚡ Nahui-Ollin - Movement Sun (Current Age),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/nahui-ollin,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0F95651Af916452397228e8CE257b048F0d64b45,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1242,protein_folding_landscape,🧬 Protein Folding Energy Landscape,biological,biological,Parametric surface,formula_sync,0.8,"biological, UUON, parametric surface",/shapes/protein-folding-landscape,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x38422600C9CDD8Ac7A07CA120de1C5b080E7Ae15,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1244,consciousness_wave_collapse,🧠 Consciousness - Quantum Wave Collapse Geometry,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/consciousness-wave-collapse,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x31CfEC82B5a8F9242c1354fC3AcA0d4033619EDc,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1246,p_vs_np_complexity,💻 P vs NP - Computational Path Energy Model,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/p-vs-np-complexity,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x65e2a69014B7366b6BF2e68C72A0f729Caae11Be,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1248,time_symmetry_breaking,⏱️ Time Symmetry Breaking - Entropic Phase Distortion,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/time-symmetry-breaking,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xfA76C6Ae446F58F2D0fB096f60186a0e11813830,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1250,gmod6_six_phase_cycle,🔄 Six-Phase Cycle - Reset→Growth→Decay,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/gmod6-six-phase-cycle,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x434405Cb181E35D7a20D0E48768fDe8058DEC9F8,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1252,gmod6_physics_impulse,⚡ Physics Impulse Cycle - 6 Directional Vibrations,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/gmod6-physics-impulse,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x434405Cb181E35D7a20D0E48768fDe8058DEC9F8,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1227,ai_gan_adversarial,⚔️ GAN - min_G max_D [log D(x) + log(1-D(G(z)))],general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-gan-adversarial,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0B008d23DF25143F195C69C478aB61fFF2B04576,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1229,ai_diffusion_denoise,"🌫️ Diffusion - x_t = √ᾱ_t·x_0 + √(1-ᾱ_t)·ε, DDPM",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-diffusion-denoise,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6a7510bA3AbAb3f30F14FBf6AD78D753b6f68ddB,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1231,ai_neural_activation,⚡ Neural Activation - ReLU/Sigmoid/Tanh,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ai-neural-activation,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x97755123839eB08eEb3d636e6628339aE36Ca893,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1235,nahui_ehecatl,💨 Nahui-Ehecatl - Wind Sun (Air),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/nahui-ehecatl,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0F95651Af916452397228e8CE257b048F0d64b45,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
